product_id,category,subcategory,brand,package_size,mrp,selling_price,margin_percentage,organic_flag,premium_flag,rating,popularity_index,festival_relevance
PROD00518,Snacks,Protein Snacks,PureHarvest,500g,782,620.78,15.72,1,0,4.2,6.53,1.34
PROD00519,Frozen Foods,Fries,QuickChef,750ml,789,765.31,7.62,1,0,4.7,7.4,6.95
PROD00520,Beverages,Soft Drink,FitBite,1L,87,70.16,10.31,1,1,4.0,8.98,1.44
PROD00521,Health & Wellness,Granola,HomeEase,1L,536,445.68,9.13,0,1,4.7,6.28,3.99
PROD00522,Beverages,Energy Drink,QuickChef,750ml,605,547.99,9.19,0,0,4.4,1.94,3.05
PROD00523,Personal Care,Shampoo,HomeEase,250g,708,677.31,16.78,0,1,4.8,3.49,4.09
PROD00524,Beverages,Soft Drink,SpiceRoute,1kg,122,99.88,30.3,1,1,4.2,9.43,8.98
PROD00525,Dairy,Paneer,DailyDrop,1L,787,753.4,20.92,0,1,4.3,7.76,9.86
PROD00526,Instant Meals,Noodles,UrbanCrunch,250g,529,494.16,11.04,1,0,3.1,4.42,2.38
PROD00527,Personal Care,Soap,NutriMile,1L,603,471.09,13.49,0,0,4.9,6.6,7.09
PROD00528,Snacks,Cookies,UrbanCrunch,1kg,61,48.13,23.7,1,0,3.1,4.86,9.27
PROD00529,Health & Wellness,Protein Powder,QuickChef,1kg,520,418.73,10.63,1,1,3.8,3.3,5.88
PROD00530,Frozen Foods,Fries,DailyDrop,250g,365,337.85,22.38,1,0,4.9,7.37,4.66
PROD00531,Beverages,Energy Drink,SpiceRoute,750ml,581,463.86,22.16,1,1,3.8,3.48,4.98
PROD00532,Beverages,Cold Coffee,HomeEase,250g,575,497.94,32.43,0,1,4.7,8.4,4.06
PROD00533,Snacks,Chips,HomeEase,1kg,290,257.05,7.51,0,1,3.4,4.13,6.86
PROD00534,Frozen Foods,Ice Cream,UrbanCrunch,1kg,342,306.79,31.86,1,0,3.4,5.08,5.4
PROD00535,Frozen Foods,Fries,HomeEase,1kg,600,495.27,9.11,0,0,3.6,4.44,9.68
PROD00536,Frozen Foods,Frozen Pizza,FitBite,250g,745,710.58,33.89,1,0,4.1,3.69,3.69
PROD00537,Dairy,Paneer,ChillSip,250g,728,679.29,21.56,1,1,4.9,3.77,9.89
PROD00538,Health & Wellness,Oats,HomeEase,1kg,468,372.21,17.19,1,1,3.1,9.61,7.37
PROD00539,Beverages,Soft Drink,SpiceRoute,500g,378,356.03,27.32,0,0,4.6,3.65,3.48
PROD00540,Frozen Foods,Ice Cream,UrbanCrunch,1kg,774,741.24,34.6,1,0,4.8,8.67,8.13
PROD00541,Health & Wellness,Granola,NutriMile,1L,57,52.1,29.65,1,0,4.7,4.62,6.62
PROD00542,Personal Care,Shampoo,UrbanCrunch,1L,115,97.58,33.46,1,0,3.3,1.95,8.08
PROD00543,Personal Care,Face Wash,NutriMile,750ml,420,387.93,15.46,0,1,3.9,1.0,3.75
PROD00544,Beverages,Energy Drink,HomeEase,750ml,123,110.92,9.23,0,0,3.9,3.28,8.79
PROD00545,Frozen Foods,Frozen Pizza,FreshNest,1kg,480,463.42,6.24,0,1,4.0,4.47,2.4
PROD00546,Health & Wellness,Protein Powder,FitBite,250g,680,530.56,20.75,0,1,4.3,5.16,6.86
PROD00547,Personal Care,Face Wash,HomeEase,1kg,194,154.18,19.2,1,1,5.0,1.69,7.33
PROD00548,Snacks,Namkeen,NutriMile,750ml,702,565.49,11.51,1,1,3.1,6.27,9.74
PROD00549,Instant Meals,Noodles,DailyDrop,250g,406,349.01,16.93,0,1,3.3,6.38,4.77
PROD00550,Dairy,Paneer,SpiceRoute,1kg,496,389.31,13.86,1,1,4.5,6.21,7.52
PROD00551,Instant Meals,Pasta,HomeEase,1kg,355,313.51,12.35,1,1,4.9,3.31,6.58
PROD00552,Dairy,Milk,FreshNest,750ml,494,445.54,11.04,1,0,4.7,2.27,3.04
PROD00553,Beverages,Juice,PureHarvest,750ml,731,652.83,27.5,1,0,3.7,9.37,2.59
PROD00554,Dairy,Curd,FitBite,750ml,325,313.06,30.91,0,0,3.7,2.41,3.49
PROD00555,Beverages,Cold Coffee,DailyDrop,1L,190,155.32,16.56,0,1,4.9,1.61,1.34
PROD00556,Snacks,Chips,FitBite,1L,88,68.52,17.19,0,0,4.2,1.79,1.84
PROD00557,Health & Wellness,Granola,ChillSip,500g,553,451.35,8.76,1,1,3.5,6.82,3.26
PROD00558,Frozen Foods,Ice Cream,UrbanCrunch,250g,174,135.33,15.91,1,1,4.0,5.35,1.53
PROD00559,Personal Care,Soap,FitBite,750ml,714,547.05,28.35,1,1,4.3,9.02,8.08
PROD00560,Instant Meals,Pasta,NutriMile,1L,129,124.16,20.16,0,0,3.6,5.63,6.04
PROD00561,Beverages,Energy Drink,FitBite,500g,88,83.84,10.59,1,0,4.7,5.62,8.84
PROD00562,Instant Meals,Pasta,UrbanCrunch,750ml,542,459.6,11.64,0,1,5.0,6.31,6.83
PROD00563,Personal Care,Shampoo,ChillSip,500g,800,670.58,10.01,1,0,4.1,9.56,1.4
PROD00564,Personal Care,Soap,ChillSip,1L,149,127.69,11.82,1,1,3.7,7.08,8.67
PROD00565,Beverages,Soft Drink,FitBite,750ml,322,256.1,21.26,0,1,4.0,5.08,8.95
PROD00566,Snacks,Chips,HomeEase,750ml,378,322.88,33.72,0,1,3.0,1.88,8.14
PROD00567,Instant Meals,Noodles,SpiceRoute,1kg,573,436.41,13.74,0,1,3.2,9.92,4.41
PROD00568,Personal Care,Soap,SpiceRoute,250g,406,309.22,16.38,0,1,3.6,5.95,6.05
PROD00569,Personal Care,Soap,HomeEase,1L,91,69.98,28.57,1,1,4.0,9.94,4.52
PROD00570,Snacks,Namkeen,SpiceRoute,250g,667,622.68,28.05,1,0,3.4,4.65,1.21
PROD00571,Instant Meals,Noodles,FitBite,250g,128,98.68,33.58,1,0,3.4,7.08,3.71
PROD00572,Personal Care,Soap,PureHarvest,1L,227,191.33,5.8,1,1,4.5,6.97,8.32
PROD00573,Health & Wellness,Granola,HomeEase,500g,726,618.5,31.56,0,1,4.1,8.46,8.87
PROD00574,Dairy,Milk,SpiceRoute,750ml,387,327.66,5.37,1,0,4.7,4.53,8.62
PROD00575,Beverages,Cold Coffee,DailyDrop,500g,53,48.83,28.89,1,0,5.0,3.47,7.49
PROD00576,Snacks,Cookies,DailyDrop,1L,388,372.85,5.45,1,0,3.6,3.21,7.93
PROD00577,Dairy,Milk,ChillSip,250g,727,697.4,22.12,0,0,4.2,1.73,9.84
PROD00578,Beverages,Cold Coffee,NutriMile,250g,568,544.88,26.22,1,0,3.3,5.68,8.71
PROD00579,Frozen Foods,Ice Cream,FitBite,500g,646,572.63,13.78,0,1,4.6,6.53,5.39
PROD00580,Health & Wellness,Oats,QuickChef,750ml,165,135.48,21.38,0,0,3.5,7.4,2.99
PROD00581,Dairy,Butter,DailyDrop,250g,759,665.41,20.76,1,0,4.3,7.86,6.19
PROD00582,Snacks,Namkeen,ChillSip,1L,674,526.73,29.61,1,0,4.8,4.87,5.05
PROD00583,Instant Meals,Pasta,UrbanCrunch,250g,418,393.76,29.31,0,0,3.1,7.45,4.37
PROD00584,Snacks,Chips,HomeEase,500g,390,377.31,13.64,0,0,4.1,6.54,2.34
PROD00585,Health & Wellness,Protein Powder,QuickChef,750ml,472,380.62,18.68,0,0,3.3,6.38,2.0
PROD00586,Frozen Foods,Frozen Pizza,SpiceRoute,250g,326,311.69,11.21,1,0,4.0,7.39,9.67
PROD00587,Instant Meals,Ready Meals,QuickChef,750ml,572,486.97,22.35,0,1,3.6,5.22,1.67
PROD00588,Snacks,Chips,PureHarvest,750ml,636,608.45,34.09,1,0,3.2,8.82,9.13
PROD00589,Dairy,Butter,QuickChef,500g,699,550.91,30.84,1,1,4.3,4.42,5.52
PROD00590,Health & Wellness,Protein Powder,UrbanCrunch,750ml,106,89.59,25.27,0,1,4.7,4.46,4.54
PROD00591,Instant Meals,Pasta,UrbanCrunch,250g,282,236.01,34.1,0,1,3.1,2.28,3.68
PROD00592,Snacks,Namkeen,HomeEase,1L,486,452.78,23.51,0,1,4.4,4.3,2.02
PROD00593,Personal Care,Soap,DailyDrop,250g,787,606.59,5.01,0,1,3.7,4.62,8.5
PROD00594,Personal Care,Face Wash,DailyDrop,750ml,81,68.56,26.72,0,0,4.6,8.51,4.07
PROD00595,Frozen Foods,Ice Cream,SpiceRoute,750ml,68,57.99,33.74,0,0,3.0,9.38,6.77
PROD00596,Personal Care,Soap,PureHarvest,750ml,720,705.14,15.96,1,0,3.4,5.54,1.67
PROD00597,Snacks,Namkeen,NutriMile,750ml,420,339.29,21.98,0,0,3.7,7.12,1.94
PROD00598,Frozen Foods,Frozen Pizza,HomeEase,1L,700,554.67,13.43,1,0,3.4,1.5,3.21
PROD00599,Instant Meals,Pasta,PureHarvest,1L,695,611.42,7.06,0,0,4.1,2.0,3.27
PROD00600,Personal Care,Face Wash,ChillSip,1L,71,55.93,12.63,1,0,4.1,6.97,7.87
PROD00601,Snacks,Protein Snacks,SpiceRoute,250g,644,608.68,17.28,0,0,3.1,7.42,4.66
PROD00602,Snacks,Chips,UrbanCrunch,250g,288,236.96,8.77,0,1,4.9,6.63,7.01
PROD00603,Instant Meals,Ready Meals,UrbanCrunch,500g,346,301.21,32.93,1,0,3.4,5.07,5.61
PROD00604,Frozen Foods,Frozen Pizza,PureHarvest,500g,375,313.05,34.36,0,1,4.3,8.1,8.76
PROD00605,Beverages,Energy Drink,SpiceRoute,250g,686,668.68,8.4,1,1,3.5,6.85,8.85
PROD00606,Beverages,Juice,SpiceRoute,1kg,602,501.38,25.91,0,0,4.1,2.34,1.27
PROD00607,Dairy,Curd,FitBite,500g,516,446.5,19.05,0,0,3.9,2.13,3.28
PROD00608,Frozen Foods,Ice Cream,DailyDrop,1L,678,511.97,20.56,0,0,3.7,5.03,2.25
PROD00609,Snacks,Namkeen,UrbanCrunch,1L,244,185.69,13.01,0,0,4.9,7.06,8.46
PROD00610,Health & Wellness,Granola,UrbanCrunch,1L,50,42.18,17.92,0,1,3.7,2.66,1.59
PROD00611,Snacks,Cookies,FreshNest,500g,663,564.77,10.8,0,0,3.3,9.41,4.21
PROD00612,Frozen Foods,Frozen Pizza,ChillSip,750ml,254,213.6,9.52,0,1,4.7,5.57,3.62
PROD00613,Personal Care,Shampoo,DailyDrop,1L,253,192.68,7.31,0,0,3.5,7.35,2.4
PROD00614,Instant Meals,Pasta,UrbanCrunch,250g,451,428.59,33.77,0,0,3.6,3.78,2.42
PROD00615,Dairy,Butter,DailyDrop,1kg,747,635.01,16.38,0,1,4.8,5.37,5.3
PROD00616,Snacks,Namkeen,NutriMile,500g,164,157.26,16.84,0,0,3.2,8.72,1.79
PROD00617,Health & Wellness,Protein Powder,DailyDrop,1L,419,326.92,17.23,0,1,4.4,6.57,2.47
PROD00618,Dairy,Paneer,SpiceRoute,750ml,419,323.93,24.42,0,1,3.1,8.1,9.69
PROD00619,Personal Care,Shampoo,SpiceRoute,750ml,709,543.78,17.83,0,1,4.8,3.38,2.67
PROD00620,Dairy,Curd,HomeEase,1L,107,88.34,28.7,1,0,4.4,4.7,3.69
PROD00621,Instant Meals,Noodles,NutriMile,1kg,605,487.04,7.98,1,0,3.2,1.97,6.1
PROD00622,Snacks,Namkeen,FreshNest,1L,160,141.31,13.35,0,0,3.8,7.19,5.61
PROD00623,Frozen Foods,Frozen Pizza,PureHarvest,500g,558,431.74,15.16,0,1,4.6,7.41,6.23
PROD00624,Snacks,Cookies,FreshNest,250g,482,395.02,7.08,1,1,3.2,2.82,8.35
PROD00625,Instant Meals,Ready Meals,UrbanCrunch,500g,491,473.86,15.23,1,1,4.9,7.18,1.96
PROD00626,Health & Wellness,Granola,QuickChef,1kg,238,211.34,20.94,1,1,3.2,1.54,5.51
PROD00627,Snacks,Cookies,QuickChef,250g,582,558.37,25.12,1,0,4.6,9.73,7.69
PROD00628,Snacks,Namkeen,SpiceRoute,1L,82,72.41,6.18,0,0,4.8,3.84,1.19
PROD00629,Snacks,Namkeen,FreshNest,1L,346,317.34,12.35,1,0,4.3,2.24,5.43
PROD00630,Snacks,Namkeen,FitBite,500g,140,106.6,10.31,0,0,4.4,6.56,5.44
PROD00631,Frozen Foods,Fries,HomeEase,750ml,305,252.8,31.61,0,1,5.0,9.11,6.4
PROD00632,Snacks,Cookies,NutriMile,1L,436,387.42,25.98,0,0,4.9,9.75,8.25
PROD00633,Personal Care,Face Wash,ChillSip,500g,498,382.63,19.44,1,1,3.1,7.01,7.81
PROD00634,Snacks,Cookies,NutriMile,250g,607,541.64,21.53,0,1,3.7,2.91,7.52
PROD00635,Personal Care,Shampoo,FreshNest,500g,89,80.65,17.04,1,1,4.0,5.2,9.81
PROD00636,Personal Care,Soap,DailyDrop,250g,124,120.85,23.28,1,0,4.2,8.74,6.16
PROD00637,Snacks,Cookies,FreshNest,500g,455,352.34,16.95,1,0,3.7,1.4,9.23
PROD00638,Dairy,Butter,NutriMile,500g,50,37.71,31.15,0,0,3.2,7.46,7.22
PROD00639,Beverages,Energy Drink,FitBite,500g,518,459.92,10.16,1,0,4.7,9.19,1.96
PROD00640,Dairy,Butter,QuickChef,500g,255,196.93,28.8,1,1,3.6,1.34,2.28
PROD00641,Instant Meals,Noodles,PureHarvest,500g,78,62.17,19.03,1,0,4.2,5.36,5.85
PROD00642,Snacks,Namkeen,SpiceRoute,500g,364,314.69,8.39,1,1,4.0,7.39,4.4
PROD00643,Beverages,Soft Drink,FitBite,750ml,138,110.73,28.25,0,0,4.8,3.6,1.35
PROD00644,Snacks,Protein Snacks,SpiceRoute,1kg,291,259.2,20.18,0,0,4.8,8.32,9.71
PROD00645,Personal Care,Face Wash,FitBite,1kg,249,235.18,15.51,1,1,4.1,8.1,7.26
PROD00646,Dairy,Butter,UrbanCrunch,750ml,299,231.23,13.96,0,0,4.7,3.47,1.04
PROD00647,Personal Care,Shampoo,SpiceRoute,500g,625,552.42,20.55,1,1,3.8,2.24,5.25
PROD00648,Snacks,Cookies,FreshNest,1kg,478,453.52,22.36,0,0,3.5,7.5,3.15
PROD00649,Personal Care,Soap,NutriMile,750ml,190,159.65,20.77,0,1,4.1,1.85,4.97
PROD00650,Snacks,Chips,HomeEase,1kg,457,348.51,14.89,1,1,4.9,2.31,1.28
PROD00651,Frozen Foods,Ice Cream,NutriMile,500g,548,458.22,13.04,0,1,3.2,3.46,9.47
PROD00652,Health & Wellness,Protein Powder,UrbanCrunch,1L,737,585.78,15.53,1,1,4.5,1.52,4.21
PROD00653,Personal Care,Face Wash,FreshNest,500g,746,686.53,30.16,1,0,4.2,6.45,3.49
PROD00654,Dairy,Butter,FitBite,1kg,776,740.35,25.41,0,0,4.7,3.17,5.37
PROD00655,Instant Meals,Ready Meals,ChillSip,1L,153,148.24,20.33,1,1,4.9,6.46,2.14
PROD00656,Dairy,Butter,UrbanCrunch,750ml,323,282.77,34.02,1,1,4.5,9.83,2.17
PROD00657,Beverages,Cold Coffee,FitBite,750ml,641,546.35,9.82,0,0,3.5,2.3,5.87
PROD00658,Health & Wellness,Oats,ChillSip,1kg,642,519.3,25.6,1,1,3.1,2.69,3.48
PROD00659,Snacks,Cookies,FitBite,250g,135,131.17,11.36,1,1,4.6,3.81,5.25
PROD00660,Health & Wellness,Protein Powder,FreshNest,750ml,297,252.0,28.46,1,0,4.3,9.52,7.18
PROD00661,Personal Care,Shampoo,PureHarvest,1L,329,259.72,14.02,1,0,4.0,5.79,5.31
PROD00662,Health & Wellness,Protein Powder,HomeEase,750ml,447,371.87,7.64,0,0,3.9,4.89,5.86
PROD00663,Dairy,Paneer,DailyDrop,1L,42,41.04,9.45,1,1,3.8,1.75,8.45
PROD00664,Personal Care,Face Wash,NutriMile,1kg,610,473.16,19.27,1,0,4.2,9.78,5.47
PROD00665,Health & Wellness,Granola,NutriMile,1kg,154,129.96,17.95,1,1,3.6,5.57,5.76
PROD00666,Health & Wellness,Oats,UrbanCrunch,1kg,56,50.28,7.22,1,1,4.2,9.39,4.57
PROD00667,Beverages,Cold Coffee,PureHarvest,500g,106,94.92,14.85,1,1,3.2,7.28,1.02
PROD00668,Beverages,Energy Drink,FitBite,1L,368,343.01,33.31,0,0,3.5,8.58,6.76
PROD00669,Personal Care,Soap,UrbanCrunch,250g,537,471.07,6.68,0,0,4.0,3.7,8.74
PROD00670,Beverages,Energy Drink,QuickChef,500g,232,187.79,18.24,1,1,4.2,4.7,5.48
PROD00671,Dairy,Paneer,DailyDrop,1L,648,544.55,5.77,0,0,4.3,9.72,8.86
PROD00672,Dairy,Milk,DailyDrop,1kg,218,191.65,11.03,0,1,4.3,4.6,3.48
PROD00673,Frozen Foods,Frozen Pizza,UrbanCrunch,1kg,287,252.0,6.13,0,0,3.9,3.33,4.31
PROD00674,Beverages,Cold Coffee,QuickChef,250g,94,72.28,9.73,1,0,4.2,8.41,7.16
PROD00675,Dairy,Curd,NutriMile,1kg,548,467.62,23.72,0,1,4.5,4.1,9.46
PROD00676,Instant Meals,Pasta,ChillSip,1L,681,558.72,6.55,0,0,4.8,7.46,2.45
PROD00677,Dairy,Curd,HomeEase,750ml,350,303.68,19.79,0,1,4.9,8.77,3.83
PROD00678,Dairy,Curd,FitBite,250g,250,233.07,9.31,1,1,3.4,3.52,1.98
PROD00679,Frozen Foods,Frozen Pizza,QuickChef,1kg,778,723.13,33.99,0,0,3.0,4.69,9.7
PROD00680,Instant Meals,Pasta,DailyDrop,1L,540,461.71,31.1,1,1,4.9,6.38,9.14
PROD00681,Instant Meals,Pasta,DailyDrop,1L,660,549.27,18.22,0,0,4.3,8.97,2.17
PROD00682,Personal Care,Soap,PureHarvest,500g,720,704.08,30.05,0,0,3.0,1.84,5.57
PROD00683,Health & Wellness,Oats,SpiceRoute,1L,351,268.86,28.88,1,0,3.2,8.83,5.74
PROD00684,Personal Care,Shampoo,QuickChef,250g,399,328.33,33.18,1,0,3.5,5.58,4.17
PROD00685,Personal Care,Shampoo,QuickChef,1kg,121,90.96,32.41,0,1,4.8,9.41,3.71
PROD00686,Snacks,Chips,FreshNest,1L,458,352.42,7.03,1,0,3.1,5.78,5.96
PROD00687,Health & Wellness,Oats,QuickChef,500g,454,354.55,7.88,1,0,4.1,7.03,3.65
PROD00688,Snacks,Chips,DailyDrop,750ml,419,381.55,12.98,1,1,3.1,9.76,4.09
PROD00689,Dairy,Curd,QuickChef,500g,746,607.06,32.48,0,1,3.5,6.9,8.46
PROD00690,Snacks,Namkeen,FitBite,250g,74,72.24,21.65,1,1,4.5,3.44,7.76
PROD00691,Dairy,Curd,ChillSip,500g,479,380.24,12.63,1,0,3.3,7.35,7.11
PROD00692,Frozen Foods,Frozen Pizza,PureHarvest,250g,736,674.45,11.47,1,1,4.2,6.94,3.72
PROD00693,Instant Meals,Noodles,DailyDrop,250g,395,360.11,34.23,0,1,4.5,2.46,7.05
PROD00694,Instant Meals,Noodles,QuickChef,1kg,749,613.21,33.69,1,0,4.9,5.25,7.18
PROD00695,Personal Care,Shampoo,PureHarvest,1L,48,40.84,26.99,1,0,4.8,7.33,8.32
PROD00696,Personal Care,Soap,FitBite,750ml,554,423.69,17.4,1,1,4.7,8.66,3.33
PROD00697,Beverages,Soft Drink,PureHarvest,1L,207,181.26,31.69,0,1,4.2,7.74,6.68
PROD00698,Beverages,Juice,NutriMile,500g,254,227.97,34.96,0,0,3.4,6.96,3.8
PROD00699,Beverages,Juice,DailyDrop,1L,94,74.25,16.73,1,0,3.7,9.94,6.54
PROD00700,Personal Care,Face Wash,FitBite,750ml,237,223.41,16.54,1,0,3.4,1.74,8.65
PROD00701,Beverages,Cold Coffee,HomeEase,500g,587,491.47,27.73,1,1,4.9,7.41,3.0
PROD00702,Snacks,Protein Snacks,NutriMile,500g,133,107.17,22.92,0,0,3.8,8.35,5.01
PROD00703,Health & Wellness,Protein Powder,HomeEase,500g,381,367.24,26.87,0,0,4.4,5.56,9.1
PROD00704,Frozen Foods,Ice Cream,FreshNest,250g,619,516.94,17.41,1,1,3.6,4.99,1.01
PROD00705,Beverages,Soft Drink,UrbanCrunch,1L,570,443.58,24.93,1,1,4.5,1.94,9.12
PROD00706,Dairy,Milk,QuickChef,1L,551,501.33,8.14,1,0,4.7,6.08,7.23
PROD00707,Beverages,Soft Drink,UrbanCrunch,1kg,604,527.98,34.88,0,0,5.0,2.35,6.47
PROD00708,Instant Meals,Pasta,QuickChef,1L,41,39.57,10.04,0,1,3.3,2.81,7.86
PROD00709,Snacks,Cookies,ChillSip,500g,83,65.75,34.7,0,1,5.0,8.39,1.99
PROD00710,Health & Wellness,Granola,DailyDrop,750ml,544,500.5,12.77,0,0,4.2,2.04,1.64
PROD00711,Instant Meals,Noodles,FreshNest,250g,642,491.0,17.42,1,1,3.1,2.39,6.91
PROD00712,Frozen Foods,Frozen Pizza,FreshNest,1kg,530,410.5,29.21,1,0,4.2,9.79,1.69
PROD00713,Personal Care,Soap,ChillSip,1kg,601,495.2,28.49,0,0,3.2,2.88,1.6
PROD00714,Dairy,Butter,NutriMile,500g,458,394.33,34.56,0,1,4.3,5.33,2.93
PROD00715,Personal Care,Face Wash,UrbanCrunch,250g,231,211.84,12.96,1,0,4.1,8.18,9.19
PROD00716,Personal Care,Soap,HomeEase,1L,146,118.18,14.88,1,1,5.0,1.92,3.34
PROD00717,Personal Care,Shampoo,QuickChef,500g,102,98.32,20.72,1,1,3.0,7.71,5.01
PROD00718,Instant Meals,Pasta,HomeEase,1L,47,36.35,18.14,1,0,4.2,9.6,5.99
PROD00719,Health & Wellness,Oats,HomeEase,500g,98,92.67,22.97,0,0,4.3,7.13,8.2
PROD00720,Snacks,Cookies,DailyDrop,750ml,515,504.14,33.07,0,1,4.9,2.38,2.47
PROD00721,Frozen Foods,Fries,ChillSip,1L,132,100.77,19.77,0,0,3.7,3.03,5.17
PROD00722,Beverages,Energy Drink,UrbanCrunch,750ml,337,264.18,34.55,0,0,4.1,6.21,2.56
PROD00723,Instant Meals,Noodles,HomeEase,500g,302,229.38,27.38,1,0,3.3,2.12,6.83
PROD00724,Instant Meals,Ready Meals,NutriMile,1kg,694,525.44,23.7,1,1,4.0,3.36,1.04
PROD00725,Beverages,Energy Drink,DailyDrop,1kg,777,665.38,13.56,1,0,3.7,2.12,4.61
PROD00726,Health & Wellness,Granola,DailyDrop,1kg,590,517.89,12.62,1,1,4.3,1.03,1.54
PROD00727,Personal Care,Soap,FitBite,250g,495,484.28,6.71,1,1,3.8,6.57,4.14
PROD00728,Personal Care,Soap,SpiceRoute,750ml,576,442.32,25.42,0,0,3.9,7.24,3.87
PROD00729,Beverages,Energy Drink,SpiceRoute,750ml,155,120.28,24.29,0,1,3.8,4.43,5.98
PROD00730,Beverages,Cold Coffee,QuickChef,250g,43,32.74,7.85,0,0,4.2,4.13,3.85
PROD00731,Health & Wellness,Granola,QuickChef,250g,634,587.92,30.56,0,1,3.6,1.24,6.18
PROD00732,Dairy,Curd,NutriMile,250g,688,553.83,34.49,0,0,4.2,5.8,1.05
PROD00733,Frozen Foods,Fries,UrbanCrunch,500g,100,93.41,26.99,0,0,3.3,6.44,7.41
PROD00734,Beverages,Juice,HomeEase,1L,194,146.17,6.35,1,1,3.3,5.68,6.32
PROD00735,Personal Care,Soap,SpiceRoute,750ml,231,197.07,28.18,1,1,3.1,7.78,1.92
PROD00736,Personal Care,Shampoo,UrbanCrunch,500g,658,589.2,25.32,1,0,3.6,7.22,6.06
PROD00737,Beverages,Soft Drink,HomeEase,250g,632,583.2,11.69,1,0,3.2,2.9,2.31
PROD00738,Personal Care,Soap,FreshNest,1L,770,606.39,11.42,1,1,3.6,8.16,5.06
PROD00739,Frozen Foods,Fries,HomeEase,1kg,339,266.82,12.75,1,1,4.5,8.94,5.54
PROD00740,Personal Care,Face Wash,DailyDrop,1L,741,578.36,14.46,1,0,3.6,4.66,5.91
PROD00741,Health & Wellness,Oats,FreshNest,1kg,692,521.91,24.75,1,0,3.1,8.24,7.4
PROD00742,Dairy,Paneer,PureHarvest,1kg,560,542.81,21.69,1,0,3.5,7.18,8.19
PROD00743,Health & Wellness,Protein Powder,FreshNest,250g,120,106.41,32.25,0,1,3.2,6.0,9.58
PROD00744,Frozen Foods,Fries,PureHarvest,750ml,600,585.88,27.22,1,1,4.0,6.3,2.93
PROD00745,Beverages,Energy Drink,ChillSip,250g,80,71.24,30.8,0,1,5.0,4.23,9.65
PROD00746,Personal Care,Soap,HomeEase,1kg,670,517.58,22.7,1,0,4.1,5.92,9.49
PROD00747,Frozen Foods,Frozen Pizza,QuickChef,1L,436,385.22,29.7,0,1,4.2,4.91,4.85
PROD00748,Personal Care,Shampoo,DailyDrop,250g,616,592.42,12.27,1,0,4.0,5.55,1.35
PROD00749,Dairy,Milk,ChillSip,750ml,67,57.3,17.94,1,1,4.9,9.85,4.95
PROD00750,Snacks,Protein Snacks,PureHarvest,500g,634,617.35,17.16,1,1,4.9,2.44,6.0
PROD00751,Snacks,Cookies,FitBite,1kg,749,694.87,24.79,0,0,3.5,3.44,9.8
PROD00752,Personal Care,Face Wash,QuickChef,1kg,497,486.73,5.98,0,1,4.9,3.37,5.08
PROD00753,Instant Meals,Noodles,PureHarvest,500g,514,454.16,14.06,1,0,4.0,5.4,3.47
PROD00754,Health & Wellness,Granola,ChillSip,1kg,559,429.23,20.0,1,0,3.6,1.19,2.03
PROD00755,Frozen Foods,Fries,UrbanCrunch,250g,267,259.51,26.26,1,1,3.2,8.15,9.67
PROD00756,Instant Meals,Ready Meals,PureHarvest,1kg,424,361.92,29.5,0,1,3.7,6.9,5.39
PROD00757,Health & Wellness,Protein Powder,ChillSip,1kg,793,698.02,18.47,1,1,4.7,1.12,8.97
PROD00758,Instant Meals,Noodles,FreshNest,1L,588,574.94,34.39,1,0,3.8,6.72,9.92
PROD00759,Dairy,Milk,SpiceRoute,1L,382,350.78,30.06,0,1,3.5,1.88,4.16
PROD00760,Personal Care,Soap,ChillSip,1kg,149,137.48,17.14,1,0,3.3,1.16,7.73
PROD00761,Frozen Foods,Frozen Pizza,HomeEase,750ml,388,339.6,31.17,1,1,3.5,2.83,9.32
PROD00762,Snacks,Protein Snacks,FreshNest,1kg,388,317.13,25.12,0,1,3.1,2.71,3.55
PROD00763,Frozen Foods,Ice Cream,SpiceRoute,500g,696,555.81,28.89,1,0,4.9,1.67,7.94
PROD00764,Health & Wellness,Oats,HomeEase,1L,76,67.22,32.21,0,0,3.4,1.21,1.13
PROD00765,Snacks,Protein Snacks,UrbanCrunch,1L,114,94.93,29.69,1,1,4.8,2.53,2.86
PROD00766,Instant Meals,Noodles,QuickChef,500g,735,590.62,26.88,0,0,3.8,6.33,1.0
PROD00767,Health & Wellness,Oats,UrbanCrunch,750ml,501,381.8,29.12,0,0,5.0,8.37,3.94
PROD00768,Beverages,Soft Drink,FitBite,1kg,499,476.95,10.5,0,0,4.9,6.01,9.29
PROD00769,Snacks,Chips,DailyDrop,750ml,558,441.32,20.07,0,1,3.9,6.93,4.05
PROD00770,Dairy,Curd,FitBite,1kg,430,362.05,31.06,1,1,3.4,7.56,5.83
PROD00771,Snacks,Cookies,PureHarvest,750ml,391,349.24,17.55,1,0,3.3,6.48,8.03
PROD00772,Snacks,Namkeen,SpiceRoute,1L,306,296.05,33.34,1,0,3.3,5.33,4.06
PROD00773,Personal Care,Soap,ChillSip,1kg,162,128.87,25.93,1,0,3.3,9.06,6.94
PROD00774,Beverages,Soft Drink,UrbanCrunch,500g,664,611.95,28.08,0,1,3.1,6.54,9.55
PROD00775,Frozen Foods,Frozen Pizza,FreshNest,500g,596,568.63,19.8,0,0,3.5,7.38,3.45
PROD00776,Beverages,Energy Drink,QuickChef,1L,419,329.5,21.78,0,1,4.7,7.99,1.42
